id,name,range,rating,id_copy,energy,danceability,loudness,valence,tempo,mode,speechiness,acousticness,instrumentalness,duration_ms,time_signature,pitches,timbre,key,mode,id_copy_2
6cUhqXy7tB1nVbc1fqCnU5,ikke no å spare på,long_term,9.151515151515152,6cUhqXy7tB1nVbc1fqCnU5,0.647,0.34,-9.584,0.738,78.91,1,0.041,0.183,0.000115,248206,4,"[0.51, 0.57, 0.29, 0.33, 0.33, 0.32, 0.44, 0.22, 0.27, 0.3, 0.3, 0.43]","[47.8, 12.17, -12.57, -15.71, 11.25, -23.86, -0.55, -0.06, -4.82, 1.03, -7.67, 1.85]",85.71428571428571,0.56,6cUhqXy7tB1nVbc1fqCnU5
4P0Q5EfIdSPFhebNL8v7P8,Daddy's Groove,long_term,9.09090909090909,4P0Q5EfIdSPFhebNL8v7P8,0.422,0.7,-10.425,0.382,91.107,1,0.0465,0.898,0.835,192221,4,"[0.56, 0.54, 0.22, 0.53, 0.5, 0.19, 0.19, 0.25, 0.76, 0.59, 0.24, 0.23]","[42.49, -78.65, 6.18, 3.82, 16.77, -28.29, -11.93, -7.25, -10.17, -6.29, -2.83, 4.47]",50.0,0.8,4P0Q5EfIdSPFhebNL8v7P8
3sJQGz6WX2YIBaHsH3bRMq,Shadow,long_term,9.030303030303031,3sJQGz6WX2YIBaHsH3bRMq,0.539,0.591,-9.367,0.551,106.605,0,0.0266,0.012,0.588,224528,4,"[0.41, 0.43, 0.49, 0.21, 0.33, 0.17, 0.38, 0.43, 0.33, 0.4, 0.28, 0.51]","[44.17, -20.53, 17.57, -1.93, 2.01, -33.71, 23.01, 6.98, -8.7, -2.3, -2.2, 4.92]",87.5,0.5,3sJQGz6WX2YIBaHsH3bRMq
4IPnFWw8kNJ81R7qO3hq1L,Only My Honesty Matters,long_term,8.969696969696969,4IPnFWw8kNJ81R7qO3hq1L,0.338,0.971,-9.835,0.56,119.936,1,0.122,0.076,0.435,151053,4,"[0.58, 0.43, 0.25, 0.15, 0.2, 0.17, 0.3, 0.23, 0.24, 0.35, 0.29, 0.49]","[41.62, -39.92, -92.85, 13.08, -6.67, -23.53, -4.22, -13.71, -5.43, -8.17, -21.76, 7.42]",83.33333333333333,0.5,4IPnFWw8kNJ81R7qO3hq1L
0UtnpKaReKUg2GquaSxCyD,Money Trees,long_term,8.90909090909091,0UtnpKaReKUg2GquaSxCyD,0.531,0.716,-7.355,0.344,71.994,1,0.122,0.0703,0.0,386907,4,"[0.54, 0.51, 0.28, 0.27, 0.36, 0.3, 0.3, 0.32, 0.19, 0.19, 0.16, 0.27]","[46.18, 49.79, -34.98, -13.92, 35.68, -14.07, -13.53, -12.92, -11.56, 3.18, -18.59, -14.1]",88.88888888888889,0.67,0UtnpKaReKUg2GquaSxCyD
1swmf4hFMJYRNA8Rq9PVaW,Martha My Dear - Remastered 2009,long_term,8.848484848484848,1swmf4hFMJYRNA8Rq9PVaW,0.292,0.472,-11.591,0.824,177.624,1,0.0321,0.872,0.0007,148573,4,"[0.23, 0.15, 0.32, 0.23, 0.16, 0.29, 0.14, 0.32, 0.23, 0.27, 0.37, 0.13]","[43.4, 2.21, 23.07, 5.31, 18.37, -3.83, -19.12, -1.96, -6.07, -2.39, -11.8, 5.27]",85.71428571428571,0.5,1swmf4hFMJYRNA8Rq9PVaW
62prKsoAXdU3ZFT4eauTSb,La Oss Vandre I Lyset,long_term,8.787878787878787,62prKsoAXdU3ZFT4eauTSb,0.246,0.293,-7.079,0.123,113.395,1,0.0345,0.923,1.83e-06,197707,5,"[0.1, 0.4, 0.24, 0.1, 0.3, 0.09, 0.22, 0.08, 0.28, 0.44, 0.13, 0.23]","[48.75, 6.06, 42.02, -16.33, 15.68, -18.05, -21.41, -1.52, -0.8, -3.92, -6.08, 1.41]",50.00000000000001,1.0,62prKsoAXdU3ZFT4eauTSb
7jkVT8miWBcCovrkoVpMiP,Hey!,long_term,8.727272727272727,7jkVT8miWBcCovrkoVpMiP,0.855,0.547,-4.849,0.102,122.007,1,0.0469,7.76e-06,0.00626,254230,4,"[0.55, 0.66, 0.33, 0.34, 0.43, 0.47, 0.53, 0.52, 0.41, 0.38, 0.32, 0.17]","[51.29, 66.41, 2.76, -0.18, -5.61, -41.46, 18.89, 3.6, -16.94, 3.7, -12.8, -2.17]",85.71428571428572,0.91,7jkVT8miWBcCovrkoVpMiP
6RZmhpvukfyeSURhf4kZ0d,Is It True,long_term,8.666666666666666,6RZmhpvukfyeSURhf4kZ0d,0.664,0.731,-5.474,0.661,118.018,1,0.0302,0.00307,0.35,239267,4,"[0.51, 0.37, 0.27, 0.17, 0.33, 0.34, 0.32, 0.35, 0.27, 0.35, 0.24, 0.4]","[49.28, -2.88, 1.76, -0.68, 2.64, -29.41, 10.88, 1.0, -10.5, -3.99, -5.95, -2.22]",75.0,0.82,6RZmhpvukfyeSURhf4kZ0d
1DXD0wVXXHwUYo9AXbcMMI,Pitch the Baby,long_term,8.606060606060606,1DXD0wVXXHwUYo9AXbcMMI,0.821,0.478,-6.729,0.975,178.131,0,0.0407,0.438,0.324,194080,4,"[0.64, 0.35, 0.33, 0.33, 0.3, 0.49, 0.28, 0.47, 0.21, 0.3, 0.37, 0.26]","[50.35, 56.53, 55.49, 19.77, 28.21, -26.68, -14.26, -4.33, -16.14, 2.0, -8.65, -0.73]",88.88888888888889,0.78,1DXD0wVXXHwUYo9AXbcMMI
3VIMS1p3sNifH0RQnmDf7s,Jumbo,long_term,8.545454545454545,3VIMS1p3sNifH0RQnmDf7s,0.596,0.63,-11.2,0.882,139.991,0,0.0379,0.206,0.771,417853,4,"[0.58, 0.46, 0.34, 0.5, 0.27, 0.46, 0.22, 0.3, 0.35, 0.22, 0.42, 0.44]","[44.08, -11.68, -31.1, 0.77, 35.31, -29.79, -4.13, -11.97, -16.63, -3.23, -1.3, 0.76]",91.66666666666667,0.67,3VIMS1p3sNifH0RQnmDf7s
6X5zsgjDlssIkv0sVYZgx1,Tattoo,long_term,8.484848484848484,6X5zsgjDlssIkv0sVYZgx1,0.96,0.612,-4.547,0.302,141.042,1,0.091,0.00262,7.93e-05,251659,4,"[0.54, 0.51, 0.37, 0.32, 0.6, 0.44, 0.41, 0.46, 0.47, 0.47, 0.34, 0.48]","[50.97, 57.8, -2.48, -12.12, -1.56, -26.29, -2.08, 3.29, -6.48, 5.16, -7.6, 2.55]",85.71428571428571,0.89,6X5zsgjDlssIkv0sVYZgx1
4PHoUATsLrJp0wCmokcqF2,Another Side (feat. We Are KING),long_term,8.424242424242424,4PHoUATsLrJp0wCmokcqF2,0.72,0.642,-10.071,0.738,87.578,1,0.0431,0.099,0.0428,195907,4,"[0.54, 0.59, 0.36, 0.25, 0.33, 0.29, 0.45, 0.44, 0.36, 0.49, 0.34, 0.38]","[44.62, -13.05, -42.76, -2.24, 16.96, -35.29, -8.19, -7.49, -6.45, -3.14, -10.3, -2.7]",83.33333333333333,0.57,4PHoUATsLrJp0wCmokcqF2
2ksuEhOThAcdRYxMCKVDI6,"Jesus bleibet meine Freude, BWV 147/6 (Cantata 147, Herz und Mund und Tat und Leben)",long_term,8.363636363636363,2ksuEhOThAcdRYxMCKVDI6,0.0258,0.0637,-28.312,0.124,66.372,1,0.041,0.955,0.905,209640,3,"[0.33, 0.4, 0.22, 0.44, 0.23, 0.28, 0.12, 0.17, 0.39, 0.1, 0.16, 0.09]","[29.82, -212.26, -16.97, -35.51, 46.11, -41.32, 12.36, 6.21, -5.96, -2.59, -4.53, -8.35]",85.71428571428572,0.91,2ksuEhOThAcdRYxMCKVDI6
5fLaktcUZKBkWK8pGbUn7R,Bad Feeling,long_term,8.303030303030303,5fLaktcUZKBkWK8pGbUn7R,0.632,0.537,-5.975,0.274,114.989,0,0.0288,0.000883,0.00999,259934,4,"[0.23, 0.44, 0.23, 0.53, 0.19, 0.18, 0.22, 0.12, 0.14, 0.11, 0.24, 0.26]","[50.1, 57.71, 12.32, -15.47, -8.31, -22.47, -6.77, 2.06, 2.27, -1.42, -8.95, -8.21]",83.33333333333333,0.6,5fLaktcUZKBkWK8pGbUn7R
3LvIlM6G5By4mllcxZ26ms,Empty Dancefloor,long_term,8.242424242424242,3LvIlM6G5By4mllcxZ26ms,0.779,0.542,-8.654,0.3,107.979,0,0.0326,0.159,0.892,251150,4,"[0.46, 0.39, 0.27, 0.21, 0.24, 0.16, 0.41, 0.29, 0.25, 0.34, 0.27, 0.63]","[44.59, 5.56, 10.96, 14.31, 23.95, -35.59, -7.12, -4.01, -15.59, -2.14, -6.21, 5.17]",87.5,0.7,3LvIlM6G5By4mllcxZ26ms
7BpAZ1YR30OLbrFxxnTRC3,Catch Yourself Falling,long_term,8.181818181818182,7BpAZ1YR30OLbrFxxnTRC3,0.777,0.711,-9.487,0.897,148.023,1,0.029,0.304,0.0977,250200,4,"[0.47, 0.44, 0.34, 0.22, 0.39, 0.3, 0.32, 0.57, 0.26, 0.33, 0.19, 0.35]","[45.7, -25.9, -26.6, 3.25, 10.21, -26.73, -9.7, -12.8, -6.65, -3.92, -7.49, 0.74]",75.0,0.89,7BpAZ1YR30OLbrFxxnTRC3
6sqhizfXUmr0o4JdSVjo2J,My Mum Was Nico's Driver,long_term,8.121212121212121,6sqhizfXUmr0o4JdSVjo2J,0.658,0.741,-7.275,0.87,111.032,0,0.0285,0.0357,0.0,181029,4,"[0.3, 0.35, 0.36, 0.14, 0.32, 0.12, 0.25, 0.29, 0.2, 0.47, 0.19, 0.47]","[48.38, 34.88, 0.14, -12.87, 23.57, -18.26, 1.49, -0.64, -5.78, -2.88, -9.94, -8.76]",85.71428571428571,0.5,6sqhizfXUmr0o4JdSVjo2J
2Zw3HNjaNV42LnQ2uY5JQs,Myth,long_term,8.06060606060606,2Zw3HNjaNV42LnQ2uY5JQs,0.704,0.445,-6.257,0.409,141.954,1,0.0292,0.0336,0.116,258653,4,"[0.34, 0.26, 0.43, 0.42, 0.16, 0.19, 0.19, 0.56, 0.29, 0.31, 0.53, 0.33]","[51.0, 27.52, 22.52, -9.61, 17.34, -31.42, -2.7, -2.53, 3.02, 4.99, -6.38, -3.37]",66.66666666666666,0.91,2Zw3HNjaNV42LnQ2uY5JQs
4ZFi89qsullgucLAOrrXa8,Awake,long_term,8.0,4ZFi89qsullgucLAOrrXa8,0.647,0.397,-8.686,0.113,94.054,1,0.032,0.0488,0.0429,326059,4,"[0.48, 0.59, 0.25, 0.23, 0.31, 0.57, 0.43, 0.4, 0.26, 0.18, 0.26, 0.17]","[48.54, 0.59, 7.13, -20.17, 24.34, -31.09, 8.81, 3.85, 1.54, -0.98, -7.78, -1.37]",90.0,0.54,4ZFi89qsullgucLAOrrXa8
7j43FohbLVulScL7S9sQZk,Ausländer,long_term,7.9393939393939394,7j43FohbLVulScL7S9sQZk,0.912,0.681,-4.159,0.479,125.031,1,0.0912,0.000757,0.00136,231603,4,"[0.51, 0.55, 0.46, 0.33, 0.36, 0.4, 0.4, 0.63, 0.42, 0.43, 0.38, 0.34]","[51.46, 75.1, 11.96, -5.84, 1.26, -26.18, 6.07, 2.85, -11.5, 4.13, -9.15, 3.61]",88.88888888888889,0.8,7j43FohbLVulScL7S9sQZk
7hpGnN9ROMnKxO2WoWlKmY,"Turn Right, Turn Left",long_term,7.878787878787879,7hpGnN9ROMnKxO2WoWlKmY,0.489,0.524,-12.042,0.103,111.432,1,0.0295,0.292,0.786,234907,4,"[0.37, 0.35, 0.29, 0.29, 0.3, 0.35, 0.27, 0.33, 0.27, 0.38, 0.37, 0.24]","[42.25, -49.11, -1.37, -8.76, 21.8, -36.58, 6.98, -7.22, -9.83, -5.13, -4.69, 4.53]",88.88888888888889,0.78,7hpGnN9ROMnKxO2WoWlKmY
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,long_term,7.818181818181818,3evG0BIqEFMMP7lVJh1cSf,0.289,0.593,-11.049,0.733,77.119,1,0.0259,0.568,0.000829,215733,4,"[0.21, 0.3, 0.15, 0.21, 0.48, 0.2, 0.38, 0.14, 0.18, 0.16, 0.12, 0.38]","[43.33, -34.99, -14.81, -10.75, 12.96, -9.98, 4.29, -4.68, -0.7, -5.49, -15.84, -2.76]",83.33333333333333,0.67,3evG0BIqEFMMP7lVJh1cSf
4PEDLBGXXttmMmN4fzTrk7,Tricycle Express,long_term,7.757575757575758,4PEDLBGXXttmMmN4fzTrk7,0.833,0.678,-7.675,0.344,103.989,0,0.0454,0.0155,0.17,230813,4,"[0.62, 0.46, 0.28, 0.21, 0.24, 0.22, 0.3, 0.23, 0.32, 0.3, 0.43, 0.54]","[46.79, 89.05, -23.74, -0.08, 28.03, -28.49, 3.58, -8.13, -2.23, 6.24, -9.59, 2.87]",88.88888888888889,0.78,4PEDLBGXXttmMmN4fzTrk7
6AA4HvkXqhWF2KnFZhIibT,Somethinggreater - Gaspard Augé & Victor Le Masne Remix,long_term,7.696969696969697,6AA4HvkXqhWF2KnFZhIibT,0.758,0.541,-7.251,0.399,116.984,0,0.0945,0.00911,0.0,232507,4,"[0.45, 0.56, 0.29, 0.34, 0.39, 0.32, 0.49, 0.36, 0.42, 0.39, 0.37, 0.46]","[50.27, 40.5, 9.92, -12.26, 31.3, -35.72, 5.84, 6.3, -6.91, 3.3, -7.8, -1.74]",88.88888888888889,0.4,6AA4HvkXqhWF2KnFZhIibT
0E2d7WIdazWyRhoXyq2OF6,Miami,long_term,7.636363636363637,0E2d7WIdazWyRhoXyq2OF6,0.795,0.745,-5.018,0.874,110.014,1,0.0332,0.00766,0.302,274333,4,"[0.37, 0.27, 0.28, 0.18, 0.21, 0.21, 0.4, 0.36, 0.18, 0.31, 0.19, 0.36]","[50.42, 44.95, -47.58, -20.77, -0.92, -26.5, -10.0, 2.4, 2.32, -5.16, -10.41, 10.29]",66.66666666666667,0.93,0E2d7WIdazWyRhoXyq2OF6
3HHlTLBXHImxMfHtuWmZ3D,Another Side,long_term,7.575757575757576,3HHlTLBXHImxMfHtuWmZ3D,0.72,0.642,-10.071,0.738,87.578,1,0.0431,0.099,0.0428,195907,4,"[0.54, 0.59, 0.36, 0.25, 0.33, 0.29, 0.45, 0.44, 0.36, 0.49, 0.34, 0.38]","[44.62, -13.05, -42.76, -2.24, 16.96, -35.29, -8.19, -7.49, -6.45, -3.14, -10.3, -2.7]",83.33333333333333,0.57,3HHlTLBXHImxMfHtuWmZ3D
2EFuKYBalAcplMyUVL3BDH,Maria También,long_term,7.515151515151516,2EFuKYBalAcplMyUVL3BDH,0.632,0.746,-7.32,0.858,103.612,0,0.0462,0.00252,0.859,190999,4,"[0.38, 0.38, 0.28, 0.19, 0.31, 0.22, 0.3, 0.34, 0.51, 0.38, 0.3, 0.4]","[45.23, 61.53, 18.71, 18.07, -16.83, -18.55, 2.42, -2.79, -20.75, -6.77, 0.96, 3.2]",80.0,0.43,2EFuKYBalAcplMyUVL3BDH
0A4hDJSHcYLwqYQGUWx3w9,"Mass in B Minor, BWV 232: Agnus Dei: Agnus Dei (Alto)",long_term,7.454545454545455,0A4hDJSHcYLwqYQGUWx3w9,0.0099,0.108,-31.557,0.0442,86.297,0,0.0469,0.976,0.00361,319453,4,"[0.23, 0.41, 0.19, 0.13, 0.16, 0.21, 0.37, 0.14, 0.25, 0.21, 0.11, 0.2]","[24.49, -35.98, 24.41, -21.47, 36.08, -27.32, -27.66, -2.31, -2.34, -0.54, -3.16, 1.56]",94.44444444444444,0.53,0A4hDJSHcYLwqYQGUWx3w9
4RzRXCxmChDMDnRqDT5vht,Too Late Now - Soulwax Remix,long_term,7.393939393939394,4RzRXCxmChDMDnRqDT5vht,0.948,0.793,-6.652,0.481,129.999,1,0.058,0.0235,0.289,398769,4,"[0.42, 0.74, 0.58, 0.3, 0.34, 0.42, 0.54, 0.56, 0.42, 0.38, 0.28, 0.3]","[47.51, 4.21, -27.93, 45.53, 1.69, -40.97, -15.5, -4.25, -12.85, -3.43, -21.78, 3.75]",92.85714285714286,0.94,4RzRXCxmChDMDnRqDT5vht
5BTWVurlOGIVe4adHvgL3N,Who Goes There?,long_term,7.333333333333333,5BTWVurlOGIVe4adHvgL3N,0.388,0.274,-13.437,0.116,84.67,0,0.0324,0.00321,0.78,413480,4,"[0.33, 0.46, 0.25, 0.54, 0.3, 0.27, 0.35, 0.22, 0.3, 0.18, 0.33, 0.32]","[41.74, -52.26, -2.24, -20.14, -4.74, -38.14, 22.32, 5.58, -5.58, -0.88, -6.61, 0.28]",90.0,0.31,5BTWVurlOGIVe4adHvgL3N
0U0ldCRmgCqhVvD6ksG63j,Nightcall,long_term,7.272727272727272,0U0ldCRmgCqhVvD6ksG63j,0.874,0.532,-5.183,0.361,91.038,0,0.0482,0.00842,0.012,258413,4,"[0.49, 0.47, 0.37, 0.3, 0.45, 0.48, 0.38, 0.43, 0.3, 0.46, 0.23, 0.31]","[51.06, 41.88, -4.35, -18.59, 6.39, -30.16, -10.59, -5.31, 3.56, -2.18, -6.86, 3.27]",83.33333333333333,0.67,0U0ldCRmgCqhVvD6ksG63j
68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),long_term,7.212121212121212,68wXv4DokvcOVNvuJ7FbWp,0.777,0.744,-5.577,0.813,158.052,1,0.353,0.461,0.0,177040,4,"[0.41, 0.51, 0.48, 0.32, 0.31, 0.41, 0.35, 0.39, 0.33, 0.41, 0.29, 0.25]","[48.85, 18.2, 19.68, 7.02, 26.1, -3.45, -1.33, 8.35, -15.73, 3.39, -17.39, -8.74]",88.88888888888889,0.73,68wXv4DokvcOVNvuJ7FbWp
5pHQZlekYdxTQExJWe1KSp,Love Me Like a Reptile,long_term,7.151515151515151,5pHQZlekYdxTQExJWe1KSp,0.948,0.253,-5.604,0.467,99.343,1,0.0749,0.000182,0.00269,200080,4,"[0.5, 0.49, 0.3, 0.43, 0.34, 0.35, 0.56, 0.5, 0.63, 0.36, 0.4, 0.36]","[53.38, 81.44, 4.53, -21.41, 10.68, -33.26, -7.1, -0.67, 2.17, 1.17, -7.88, -2.77]",91.66666666666667,0.64,5pHQZlekYdxTQExJWe1KSp
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,long_term,7.090909090909091,2vgUijXOTRMnWXDtvgMp2b,0.769,0.698,-7.154,0.354,121.02,1,0.0368,0.0128,0.00166,339023,4,"[0.76, 0.51, 0.3, 0.26, 0.23, 0.24, 0.24, 0.37, 0.34, 0.26, 0.4, 0.37]","[48.44, 37.33, -10.31, 0.77, 12.5, -32.74, -1.8, -12.88, -3.08, 5.54, -10.9, 3.85]",92.85714285714286,0.79,2vgUijXOTRMnWXDtvgMp2b
7jTin1oHRjBJEpbDRHTzpK,"Fantasie in F Minor, D. 940",long_term,6.96969696969697,7jTin1oHRjBJEpbDRHTzpK,0.0215,0.376,-29.045,0.0991,110.751,1,0.0421,0.99,0.918,1160147,4,"[0.31, 0.36, 0.21, 0.17, 0.23, 0.29, 0.24, 0.26, 0.23, 0.23, 0.19, 0.17]","[23.36, -79.33, 21.9, 6.19, 64.05, -29.16, -7.26, 11.72, -21.16, -3.88, -2.16, 2.68]",97.14285714285714,0.58,7jTin1oHRjBJEpbDRHTzpK
2bPGTMB5sFfFYQ2YvSmup0,Deutschland,long_term,6.909090909090909,2bPGTMB5sFfFYQ2YvSmup0,0.895,0.521,-5.242,0.237,120.117,1,0.0442,5.54e-05,0.349,322340,4,"[0.53, 0.58, 0.55, 0.38, 0.27, 0.22, 0.27, 0.35, 0.29, 0.35, 0.33, 0.23]","[50.63, 81.77, 3.52, -13.04, -3.35, -33.68, -0.84, 2.97, -7.05, 5.1, -8.22, 1.54]",80.0,1.0,2bPGTMB5sFfFYQ2YvSmup0
0S8pQ5jVT4ZihFpIwkER7Q,Twee,long_term,6.848484848484849,0S8pQ5jVT4ZihFpIwkER7Q,0.841,0.724,-7.264,0.37,120.013,0,0.052,0.0381,0.768,304171,4,"[0.55, 0.54, 0.37, 0.33, 0.49, 0.54, 0.54, 0.48, 0.39, 0.39, 0.33, 0.36]","[46.32, -12.3, -19.83, 19.32, 6.52, -40.64, 9.02, 0.67, -10.84, 5.64, -8.48, 0.47]",90.9090909090909,0.64,0S8pQ5jVT4ZihFpIwkER7Q
1MZPteit5RISR1rqp6YnnW,Fixture Picture,long_term,6.787878787878787,1MZPteit5RISR1rqp6YnnW,0.376,0.519,-7.536,0.475,152.117,0,0.0286,0.537,0.000218,247213,4,"[0.33, 0.22, 0.38, 0.24, 0.15, 0.28, 0.13, 0.42, 0.13, 0.23, 0.31, 0.15]","[47.7, 2.74, -4.83, -18.53, 15.06, -17.78, -18.29, -6.74, -1.29, -1.46, -5.04, -2.75]",88.88888888888889,0.45,1MZPteit5RISR1rqp6YnnW
7JR0GgImeFM684xOWbYWVu,Artifact,long_term,6.727272727272727,7JR0GgImeFM684xOWbYWVu,0.868,0.713,-7.3,0.545,110.007,1,0.0441,0.000104,0.869,260000,4,"[0.41, 0.66, 0.31, 0.25, 0.46, 0.48, 0.66, 0.54, 0.39, 0.39, 0.27, 0.16]","[47.1, 20.28, -46.85, 22.28, 0.42, -63.17, 5.12, 2.9, -10.41, 13.33, -10.53, 3.54]",87.5,0.83,7JR0GgImeFM684xOWbYWVu
4sKcm9RfhgFiOJGeUjNTzF,"Das alte Jahr vergangen ist, BWV 614",long_term,6.666666666666666,4sKcm9RfhgFiOJGeUjNTzF,0.182,0.187,-24.464,0.0657,74.362,0,0.0388,0.963,0.888,151800,4,"[0.4, 0.44, 0.22, 0.31, 0.19, 0.36, 0.27, 0.17, 0.22, 0.17, 0.34, 0.26]","[35.15, -135.68, 36.81, -12.38, 6.76, -22.93, 1.27, 4.38, -24.97, -13.63, -1.42, -0.93]",85.71428571428571,0.57,4sKcm9RfhgFiOJGeUjNTzF
0622FFHEFj3sklStGf5Lm1,slutte og byne,long_term,6.6060606060606055,0622FFHEFj3sklStGf5Lm1,0.592,0.316,-12.126,0.354,182.689,1,0.0439,0.281,0.000381,325477,3,"[0.46, 0.43, 0.43, 0.33, 0.35, 0.33, 0.26, 0.41, 0.2, 0.28, 0.24, 0.21]","[43.16, 12.4, 12.52, -1.24, 14.52, -21.62, -3.59, -9.51, -4.23, 0.76, -8.07, -2.16]",83.33333333333333,0.64,0622FFHEFj3sklStGf5Lm1
1a8JpAL3vbAdXYrEABvOtb,Amerika,long_term,6.545454545454545,1a8JpAL3vbAdXYrEABvOtb,0.885,0.608,-4.296,0.518,125.023,0,0.0963,0.00258,1.33e-05,226760,4,"[0.49, 0.55, 0.61, 0.42, 0.37, 0.36, 0.3, 0.37, 0.27, 0.39, 0.3, 0.33]","[52.36, 60.21, 22.58, -2.51, 3.76, -29.05, -5.4, 4.56, -10.97, 1.97, -6.29, 0.81]",90.9090909090909,0.67,1a8JpAL3vbAdXYrEABvOtb
2SHfsvx6kgQnbWD1us8RGp,A Hero's Death - Soulwax Remix,long_term,6.484848484848484,2SHfsvx6kgQnbWD1us8RGp,0.812,0.705,-8.08,0.611,109.976,0,0.0361,0.00158,0.000514,269540,4,"[0.64, 0.77, 0.48, 0.34, 0.3, 0.33, 0.34, 0.29, 0.31, 0.34, 0.33, 0.18]","[47.31, 47.12, -40.66, -1.71, 21.55, -36.28, -2.95, -6.53, -8.95, 4.41, -12.56, -4.08]",85.71428571428572,0.2,2SHfsvx6kgQnbWD1us8RGp
7sVN5FA6DWPMrPU6yoreKp,Rare Air,long_term,6.424242424242424,7sVN5FA6DWPMrPU6yoreKp,0.643,0.584,-7.738,0.44,121.997,0,0.0306,0.0578,0.849,413388,4,"[0.49, 0.23, 0.19, 0.32, 0.21, 0.68, 0.22, 0.22, 0.26, 0.21, 0.35, 0.28]","[48.23, -20.56, 14.58, -0.11, 17.08, -32.94, 2.92, -4.89, -11.52, -5.66, -5.26, -4.61]",92.3076923076923,0.65,7sVN5FA6DWPMrPU6yoreKp
5S0HjqOc1jeLRedP96d50o,Siren Music,long_term,6.363636363636363,5S0HjqOc1jeLRedP96d50o,0.77,0.473,-5.252,0.238,103.029,0,0.0374,0.215,0.0,188573,4,"[0.41, 0.52, 0.33, 0.27, 0.45, 0.36, 0.42, 0.35, 0.34, 0.42, 0.31, 0.33]","[51.76, 17.37, 35.36, -8.21, 31.83, -31.47, 7.37, 1.29, -1.1, 0.99, -7.03, -0.42]",85.71428571428572,0.25,5S0HjqOc1jeLRedP96d50o
0BWJNm4TrO6H3qgiCmDBjM,Toccata and Fugue in D minor,long_term,6.303030303030303,0BWJNm4TrO6H3qgiCmDBjM,0.0463,0.0692,-25.35,0.0714,71.749,0,0.0373,0.87,0.308,567467,4,"[0.34, 0.38, 0.45, 0.19, 0.3, 0.29, 0.16, 0.31, 0.17, 0.45, 0.23, 0.14]","[29.34, -18.59, 45.99, -10.45, 17.71, -25.87, -4.58, -0.63, -10.49, -5.35, -3.58, 1.24]",93.33333333333333,0.61,0BWJNm4TrO6H3qgiCmDBjM
64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),long_term,6.242424242424242,64dLd6rVqDLtkXFYrEUHIU,0.923,0.695,-3.93,0.551,108.014,0,0.0522,0.0425,0.0469,215150,3,"[0.55, 0.68, 0.28, 0.27, 0.33, 0.28, 0.41, 0.31, 0.4, 0.41, 0.36, 0.34]","[50.97, 41.52, -15.06, -5.15, 31.05, -31.94, -14.8, -10.58, -0.38, -2.12, -8.04, 1.73]",83.33333333333333,0.14,64dLd6rVqDLtkXFYrEUHIU
5YSI1311X8t31PBjkBG4CZ,Wuthering Heights,long_term,6.181818181818182,5YSI1311X8t31PBjkBG4CZ,0.392,0.481,-11.381,0.52,124.572,1,0.0312,0.366,0.0452,269067,4,"[0.24, 0.43, 0.21, 0.28, 0.26, 0.31, 0.37, 0.19, 0.33, 0.21, 0.26, 0.17]","[44.79, 54.05, 56.96, 2.21, 5.48, -15.68, 0.81, 2.29, -9.2, -2.03, -7.91, -0.84]",87.5,0.78,5YSI1311X8t31PBjkBG4CZ
3Y1dCjPeCkjBlqGIJqE449,Night Striker,long_term,6.121212121212121,3Y1dCjPeCkjBlqGIJqE449,0.55,0.428,-12.229,0.363,165.066,1,0.0323,0.00238,0.808,288987,4,"[0.43, 0.41, 0.27, 0.21, 0.25, 0.32, 0.4, 0.55, 0.41, 0.32, 0.26, 0.22]","[43.12, -56.21, -16.71, -9.92, -3.73, -42.91, 17.25, 5.09, -4.84, 2.89, -8.2, -3.85]",90.0,0.62,3Y1dCjPeCkjBlqGIJqE449
4fQIB3lU4Xhhim4Yj5YMr7,Io,long_term,6.0606060606060606,4fQIB3lU4Xhhim4Yj5YMr7,0.501,0.461,-11.997,0.378,175.403,0,0.0738,0.727,0.961,363122,3,"[0.41, 0.63, 0.3, 0.14, 0.14, 0.16, 0.52, 0.25, 0.36, 0.35, 0.33, 0.22]","[36.67, -135.34, -99.34, 42.53, -4.47, -39.37, -4.5, -23.29, 2.29, 16.67, -12.61, 1.98]",92.3076923076923,0.41,4fQIB3lU4Xhhim4Yj5YMr7
6W26h4KbGUnEaav5VWIyJm,The Day Before You Came,long_term,6.0,6W26h4KbGUnEaav5VWIyJm,0.388,0.801,-14.594,0.736,108.071,0,0.0354,0.0498,0.00421,349080,4,"[0.55, 0.36, 0.37, 0.47, 0.31, 0.34, 0.24, 0.42, 0.26, 0.19, 0.24, 0.4]","[39.23, 11.72, -0.26, 20.51, 22.22, -27.7, 1.21, 0.04, -4.06, -0.27, -8.37, 2.78]",93.33333333333333,0.84,6W26h4KbGUnEaav5VWIyJm
